skey,sfrnd_code,person_prmisn_no,svc_id,data_updt_se,data_updt_de,svc_id_nm,bplc_nm,lnm_zip,lnm_adres,rn_zip,rdnmadr,person_prmisn_de,clsbiz_de,sss_begin_de,sss_end_de,rf_opbiz_de,engl_sttus,detail_engl_sttus,xcnts,ydnts,last_updt_de,bizcnd_se_nm,telno,buld_prpos_nm,prfplc_stle_se_nm,lefacy_fame_induty_nm,sngrum_sil_co,cltur_bsnm_se_nm,cltur_phstrn_induty_nm,sdfcl_at,video_reviv_nm,emgnc_stairs_at,ency_at,ffcns_at,fclty_at,sond_fclty_at,atmc_ventl_at,provd_gfts_nm,mnfct_trtmnt_prdlst_cn,lght_fclty_ennc,lght_fclty,cfr_envrn_nm,area_se_nm,vndgrnd_floor_co,yngbgs_sil_co,yngbgs_sil_at,tot_game_co,tot_floot_co,frst_regist_pnttm,passway_bt,spcl_lght_at,cvntl_at,actlnm
1462,3940000,CDFF5211022019000005,03_13_04_P,I,2019-10-20  12:22:54 AM,영화수입업,(주)아라유니버스,지번우편번호,경기도 고양시 일산동구 장항동 869번지 엠시티타워&엠시티오피스텔,10403,"경기도 고양시 일산동구 백마로 195, 엠시티타워&엠시티오피스텔 7층 101-705호 (장항동)",20191018,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,179708.8263,461404.8039,20191018164203,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화수입업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20191018,통로너비,특,편
1463,3940000,CDFF5211032019000006,03_13_01_P,I,2019-10-20  12:22:54 AM,영화배급업,(주)아라유니버스,,경기도 고양시 일산동구 장항동 869번지 엠시티타워&엠시티오피스텔,10403,"경기도 고양시 일산동구 백마로 195, 엠시티타워&엠시티오피스텔 7층 101-705호 (장항동)",20191018,-,-,-,-,영업/정상,영업중,179708.8263,461404.8039,20191018173755,-,031-894-7755,-,-,-,-,-,영화배급업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20191018,,-,-
1464,3940000,CDFF5211012019000012,03_13_05_P,I,2019-10-20  12:22:54 AM,영화제작업,(주)아라유니버스,,경기도 고양시 일산동구 장항동 869번지 엠시티타워&엠시티오피스텔,10403,"경기도 고양시 일산동구 백마로 195, 엠시티타워&엠시티오피스텔 101-705호 (장항동)",20191018,-,-,-,-,영업/정상,영업중,179708.8263,461404.8039,20191018132807,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20191018,,-,-
1465,3220000,CDFF5211012019000064,03_13_05_P,I,2019-10-23  12:22:57 AM,영화제작업,드림스테이션,지번우편번호,서울특별시 강남구 청담동 7번지 402호,6063,"서울특별시 강남구 삼성로149길 5, 4층 402호 (청담동)",20191021,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,204108.5188,446780.6152,20191021154118,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20191021,통로너비,특,편
1466,3220000,CDFF5211022019000024,03_13_04_P,I,2019-10-23  12:22:57 AM,영화수입업,드림스테이션,,서울특별시 강남구 청담동 7번지 402호,6063,"서울특별시 강남구 삼성로149길 5, 4층 402호 (청담동)",20191021,-,-,-,-,영업/정상,영업중,204108.5188,446780.6152,20191021153618,-,-,-,-,-,-,-,영화수입업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20191021,,-,-
1467,3220000,CDFF5211032019000038,03_13_01_P,I,2019-10-23  12:22:57 AM,영화배급업,드림스테이션,,서울특별시 강남구 청담동 7번지 402호,6063,"서울특별시 강남구 삼성로149길 5, 4층 402호 (청담동)",20191021,-,-,-,-,영업/정상,영업중,204108.5188,446780.6152,20191021154300,-,-,-,-,-,-,-,영화배급업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20191021,,-,-
1468,3010000,CDFF5211012019000014,03_13_05_P,I,2019-10-23  12:22:57 AM,영화제작업,(주)비사이즈픽쳐스,,서울특별시 중구 소공동 79-2번지 지에스지빌딩,4532,"서울특별시 중구 소공로 96, 지에스지빌딩 2층 (소공동)",20180904,-,-,-,-,영업/정상,영업중,198170.6611,451256.151,20191021155659,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20180904,,-,-
1469,4170000,CDFF5211012019000007,03_13_05_P,I,2019-10-24  12:22:57 AM,영화제작업,(주)영탄엔터테인먼트,지번우편번호,경기도 양평군 용문면 마룡리 520-3번지,12514,경기도 양평군 용문면 용문산로 58,20191022,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,253459.678,444746.3899,20191022162901,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20191022,통로너비,특,편
1470,3110000,CDFF5211012019000009,03_13_05_P,I,2019-10-24  12:22:57 AM,영화제작업,삼족오이엔티 주식회사,,서울특별시 은평구 녹번동 7번지 서울혁신파크 8동,3371,"서울특별시 은평구 통일로 684, 서울혁신파크 8동 3층 (녹번동)",20191022,-,-,-,-,영업/정상,영업중,194029.2357,456185.6155,20191022083753,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20191022,,-,-
1471,3220000,CDFF5211012019000065,03_13_05_P,I,2019-10-24  12:22:57 AM,영화제작업,주식회사 더그루브컴퍼니,,서울특별시 강남구 역삼동 695-30번지,6149,서울특별시 강남구 선릉로99길 12 (역삼동),20191022,-,-,-,-,영업/정상,영업중,204048.9403,444904.0751,20191022144853,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20191022,,-,-
1472,3000000,CDFF5211032019000006,03_13_01_P,I,2019-10-25  12:22:58 AM,영화배급업,영화사 삼순,지번우편번호,서울특별시 종로구 내수동 75번지 용비어천가,3173,"서울특별시 종로구 새문안로3길 36, 1518호 (내수동, 용비어천가)",20191023,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,197567.7478,452347.9739,20191023090256,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화배급업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20191023,통로너비,특,편
1473,3330000,CDFF5211012019000010,03_13_05_P,I,2019-10-25  12:22:58 AM,영화제작업,컬쳐메이트,,부산광역시 해운대구 반여동 1190-1번지 우방신세계아파트 103동 505호,48046,"부산광역시 해운대구 삼어로 61, 103동 505호 (반여동, 우방신세계아파트)",20130318,-,-,-,-,영업/정상,영업중,392600.0999,191419.5175,20191023113844,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20130318,,-,-
1474,3020000,CDFF5211012019000018,03_13_05_P,I,2019-10-26  12:23:18 AM,영화제작업,주식회사 브랜드뉴아이콘,지번우편번호,서울특별시 용산구 이태원동 575-1번지,4345,서울특별시 용산구 녹사평대로40가길 2-5 (이태원동),20191024,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,198841.0917,448068.6662,20191024174151,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20191024,통로너비,특,편
1475,3220000,CDFF5211012019000066,03_13_05_P,I,2019-10-27  12:23:00 AM,영화제작업,주식회사 엔씨미디어,,서울특별시 강남구 청담동 132-19번지 정화빌딩 501호,6075,"서울특별시 강남구 영동대로 708, 정화빌딩 501호 (청담동)",20171017,-,-,-,-,영업/정상,영업중,204979.056,446545.9754,20191025101640,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20171017,,-,-
1476,3220000,CDFF5211032019000039,03_13_01_P,I,2019-10-27  12:23:00 AM,영화배급업,주식회사 엔씨미디어,,서울특별시 강남구 청담동 132-19번지 정화빌딩 501호,6075,"서울특별시 강남구 영동대로 708, 정화빌딩 501호 (청담동)",20171017,-,-,-,-,영업/정상,영업중,204979.056,446545.9754,20191025104051,-,-,-,-,-,-,-,영화배급업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20171017,,-,-
1477,3220000,CDFF5211042019000008,03_13_03_P,I,2019-10-27  12:23:00 AM,영화상영업,주식회사 엔씨미디어,,서울특별시 강남구 청담동 132-19번지 정화빌딩,6075,"서울특별시 강남구 영동대로 708, 정화빌딩 501호 (청담동)",20171017,-,-,-,-,영업/정상,영업중,204979.056,446545.9754,20191025133412,-,-,-,-,-,-,-,영화상영업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20171017,,-,-
1478,3220000,CDFF5211012019000066,03_13_05_P,I,2019-10-27  12:23:00 AM,영화제작업,주식회사 엔씨미디어,,서울특별시 강남구 청담동 132-19번지 정화빌딩 501호,6075,"서울특별시 강남구 영동대로 708, 정화빌딩 501호 (청담동)",20171017,-,-,-,-,영업/정상,영업중,204979.056,446545.9754,20191025101640,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20171017,,-,-
1479,3220000,CDFF5211032019000039,03_13_01_P,I,2019-10-27  12:23:00 AM,영화배급업,주식회사 엔씨미디어,,서울특별시 강남구 청담동 132-19번지 정화빌딩 501호,6075,"서울특별시 강남구 영동대로 708, 정화빌딩 501호 (청담동)",20171017,-,-,-,-,영업/정상,영업중,204979.056,446545.9754,20191025104051,-,-,-,-,-,-,-,영화배급업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20171017,,-,-
1480,3220000,CDFF5211042019000008,03_13_03_P,I,2019-10-27  12:23:00 AM,영화상영업,주식회사 엔씨미디어,,서울특별시 강남구 청담동 132-19번지 정화빌딩,6075,"서울특별시 강남구 영동대로 708, 정화빌딩 501호 (청담동)",20171017,-,-,-,-,영업/정상,영업중,204979.056,446545.9754,20191025133412,-,-,-,-,-,-,-,영화상영업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20171017,,-,-
1481,3220000,CDFF5211012019000066,03_13_05_P,I,2019-10-27  12:23:00 AM,영화제작업,주식회사 엔씨미디어,,서울특별시 강남구 청담동 132-19번지 정화빌딩 501호,6075,"서울특별시 강남구 영동대로 708, 정화빌딩 501호 (청담동)",20171017,-,-,-,-,영업/정상,영업중,204979.056,446545.9754,20191025101640,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20171017,,-,-
1482,3220000,CDFF5211032019000039,03_13_01_P,I,2019-10-27  12:23:00 AM,영화배급업,주식회사 엔씨미디어,,서울특별시 강남구 청담동 132-19번지 정화빌딩 501호,6075,"서울특별시 강남구 영동대로 708, 정화빌딩 501호 (청담동)",20171017,-,-,-,-,영업/정상,영업중,204979.056,446545.9754,20191025104051,-,-,-,-,-,-,-,영화배급업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20171017,,-,-
1483,3220000,CDFF5211042019000008,03_13_03_P,I,2019-10-27  12:23:00 AM,영화상영업,주식회사 엔씨미디어,,서울특별시 강남구 청담동 132-19번지 정화빌딩,6075,"서울특별시 강남구 영동대로 708, 정화빌딩 501호 (청담동)",20171017,-,-,-,-,영업/정상,영업중,204979.056,446545.9754,20191025133412,-,-,-,-,-,-,-,영화상영업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20171017,,-,-
1484,3420000,CDFF5211012019000002,03_13_05_P,I,2019-10-30  12:23:03 AM,영화제작업,주식회사 마고프로덕션,지번우편번호,대구광역시 동구 신천동 89-6번지 대구무역회관,41256,"대구광역시 동구 동대구로 489, 대구무역회관 2층 (신천동)",20191028,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,346671.5968,264994.2264,20191028162539,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20191028,통로너비,특,편
1485,3210000,CDFF5211012019000027,03_13_05_P,I,2019-11-01  12:23:04 AM,영화제작업,스타이엔엠,지번우편번호,서울특별시 서초구 잠원동 13-11번지 서울빌딩,6524,"서울특별시 서초구 강남대로101안길 5, 서울빌딩 201호 (잠원동)",20191030,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,201547.0084,446041.9403,20191030085851,업태구분명,02-512-0253,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20191030,통로너비,특,편
1486,3140000,CDFF5211012019000001,03_13_05_P,I,2019-11-02  12:23:04 AM,영화제작업,(주)프로젝트이공이일,지번우편번호,서울특별시 양천구 신정동 971-20번지 명성빌딩 6층2-3호,8026,"서울특별시 양천구 중앙로 294, 명성빌딩 6층 2-3호 (신정동)",20191031,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,186852.1539,446714.9741,20191031112624,업태구분명,7050805785,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20191031,통로너비,특,편
1487,3220000,CDFF5211012019000067,03_13_05_P,I,2019-11-02  12:23:04 AM,영화제작업,주식회사 오스카10스튜디오,,서울특별시 강남구 삼성동 106번지 풍림아파트 1906호,6082,"서울특별시 강남구 영동대로112길 15, 1906호 (삼성동, 풍림아파트)",20191031,-,-,-,-,영업/정상,영업중,205384.3664,445928.0467,20191031103916,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20191031,,-,-
1488,3170000,CDFF5211012019000005,03_13_05_P,I,2019-11-01  12:23:04 AM,영화제작업,주식회사 필름 에이치투오,,서울특별시 금천구 가산동 60-17번지 백상스타타워1차 1006호,8511,"서울특별시 금천구 디지털로9길 65, 백상스타타워1차 10층 1006호 (가산동)",20121119,-,-,-,-,영업/정상,영업중,189790.3239,442017.8675,20191031155038,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20121119,,-,-
1489,3000000,CDFF5211012019000019,03_13_05_P,U,2019-11-06  2:40:00 AM,영화제작업,(주)엔터미디어픽처스,,서울특별시 종로구 당주동 145번지,3182,"서울특별시 종로구 세종대로23길 47, 603-309호 (당주동)",20150305,-,-,-,-,영업/정상,영업중,197607.3983,452120.026,20191104092540,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20150305,,-,-
1490,3220000,CDFF5211012019000068,03_13_05_P,I,2019-11-02  12:23:04 AM,영화제작업,(주)유비유필름,,서울특별시 강남구 신사동 511-4번지 정금빌딩 142호,6035,"서울특별시 강남구 강남대로156길 14, 정금빌딩 142호 (신사동)",20110830,-,-,-,-,영업/정상,영업중,201732.2352,446203.9773,20191101100637,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20110830,,-,-
1491,3000000,CDFF5211012019000019,03_13_05_P,U,2019-11-06  2:40:00 AM,영화제작업,(주)엔터미디어픽처스,,서울특별시 종로구 당주동 145번지,3182,"서울특별시 종로구 세종대로23길 47, 603-309호 (당주동)",20150305,-,-,-,-,영업/정상,영업중,197607.3983,452120.026,20191104092540,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20150305,,-,-
1492,3220000,CDFF5211012019000068,03_13_05_P,I,2019-11-02  12:23:04 AM,영화제작업,(주)유비유필름,,서울특별시 강남구 신사동 511-4번지 정금빌딩 142호,6035,"서울특별시 강남구 강남대로156길 14, 정금빌딩 142호 (신사동)",20110830,-,-,-,-,영업/정상,영업중,201732.2352,446203.9773,20191101100637,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20110830,,-,-
1493,3000000,CDFF5211012019000019,03_13_05_P,U,2019-11-06  2:40:00 AM,영화제작업,(주)엔터미디어픽처스,,서울특별시 종로구 당주동 145번지,3182,"서울특별시 종로구 세종대로23길 47, 603-309호 (당주동)",20150305,-,-,-,-,영업/정상,영업중,197607.3983,452120.026,20191104092540,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20150305,,-,-
1494,3220000,CDFF5211012019000068,03_13_05_P,I,2019-11-02  12:23:04 AM,영화제작업,(주)유비유필름,,서울특별시 강남구 신사동 511-4번지 정금빌딩 142호,6035,"서울특별시 강남구 강남대로156길 14, 정금빌딩 142호 (신사동)",20110830,-,-,-,-,영업/정상,영업중,201732.2352,446203.9773,20191101100637,-,-,-,-,-,-,-,영화제작업,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20110830,,-,-
1495,4640000,CDFF5211012019000004,03_13_05_P,I,2019-11-06  12:23:08 AM,영화제작업,(주)무일 이엔티,지번우편번호,전라북도 전주시 덕진구 인후동1가 940-11번지,55030,"전라북도 전주시 덕진구 한배미5길 24-4, 에이동 103호 (인후동1가)",20191104,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업/정상,영업중,214914.311,258169.5897,20191104181834,업태구분명,전화번호,건물용도명,공연장형태구분명,기존게임업외업종명,노래방실수,문화사업자구분명,영화제작업,방,비디오재생기명,비,비,소,시설면적,음,자,제공게임물명,제작취급품목내용,조,조명시설조도,주변환경명,지상층수,지역구분명,지하층수,청소년실수,청,총게임기수,총층수,20191104,통로너비,특,편
